tokenId,domain,metadata.animation_url,metadata.image,metadata.name,metadata.attributes.1.Bottom Fairing,metadata.attributes.2.Chain Cap,metadata.attributes.3.Color,metadata.attributes.4.Exhaust Pipe,metadata.attributes.5.Headlight,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Side Fairing,metadata.attributes.9.Speedometer,metadata.attributes.10.Top Chassis,metadata.attributes.11.Wheel,metadata.attributes.12.Wheel Fairing,metadata.attributes.13.Windshield,metadata.description
0xb7adbd6d7fbd866e4440dff189bbc26548ed75a81c6ceae141271d87abd2fae1,wilder.moto.genesis.2012,ipfs://QmQZyapjfSZb8BkbGgMXv1qdjAB7FB1dxFQDaPa6aWXXnP,ipfs://QmQKgmCpjH37rjqHTEnCaLac4YMRk62o2LUL2j7FTYGJSz,Moto #2013,Type 6,Type 1,Saint,Solo,Base,ZZ-787,5D,Type 3,Digital,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x60553a29e96789e91d05c6c55cbe9b5446c659e451561a9ee020e702df1482ee,wilder.moto.genesis.2013,ipfs://QmWaLv39Kf4oK5Q5RtDNJDsaFm6b5Qg3xeopnHnobaCDUt,ipfs://QmTQ8QJVUfpZ6on9J5uuR8tZKfaZknbJCKYMyH3e1xQ2Jr,Moto #2014,Type 6,Type 1,Q,Stacked,Base,WM-227,Static,Type 1,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xe72cd55a56071e961d33a71a5b3c2d26fc1d6d7c1fc10eabe8045d568b6eeb73,wilder.moto.genesis.2014,ipfs://QmbvyRSuNZpssihFneT7qQU9oCcL1Az9f2YBqeop44EBi4,ipfs://QmdJpZSYM41dDM7VbnfWqpxh3HBDmQHUAZaGB6Pk2bJq2A,Moto #2015,Type 5,Type 2,Rayne,Solo,Glide,WM-949,Distortion,Type 2,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xe5873c706dabaad9f10c64ecc44b1ece36b14cde335fe886f06886740e07e953,wilder.moto.genesis.2015,ipfs://QmZJR4NWxbVfVY2askVFLPnAD136zCnnkQMVB3tfcZGFXo,ipfs://QmQYsn2n5tSPWBWqQLHmYAzRYtZYbwafEZPdePz3KrHfsH,Moto #2016,Type 3,Type 1,Sunshine,Solo,Glide,WM-915,Static,Type 5,Digital,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x68c5a647247ed9586eb6dde5e981266429145b6fc078c45ecf60a9912ac6f5c4,wilder.moto.genesis.2016,ipfs://Qmdyfe2VNnNCTbkzBUFbQEQzYLCt9bXKnZQoTLbDDm6hqs,ipfs://QmdC3M6r43Hneaq7nKBRSK5ogK7BjoSzSBbYpumNiGDBzd,Moto #2017,Type 6,Type 1,Rayne,Solo,Knight,VR-403,Distortion,Type 2,Digital,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x15d2a7c326b9a51be7a8915a571cffa0b245a70ae22aed5008859201b14880d0,wilder.moto.genesis.2017,ipfs://QmPpwMtDD74wjKHQvHnwGU7kbcYnaCGFFc2NkzcbZ71qyk,ipfs://QmTyBX4z4Arpmktu6Pwg2cKJHQMrpVSxdGauy1XoMkC9kB,Moto #2018,Type 6,Type 1,Paradise,Stacked,Base,VR-570,Level Up,Type 1,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x0e2532b80f05c140b047cbc7c03b709dce881cd6ac6e0283c73077e9ac16adab,wilder.moto.genesis.2018,ipfs://QmcUwAuKYe1RugRDsFEoWyEQBHtoEYa92TiL7xgN65YfiH,ipfs://QmeuekVBDXVxqeE9vCjKinUYqdETSVnre47JjcNaFQQwrY,Moto #2019,Type 3,Type 1,Sunshine,Solo,Base,MT-740,Diamond,Type 4,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xcaebbf55e17e51f2b566c03258d0e72092490e150d5aff507e527e80ae9f1cda,wilder.moto.genesis.2019,ipfs://QmeFLq3B1hNoushxDoRrz9iq62oWw3P37eKJYuPoejjykH,ipfs://Qme5NQDmcmJ6NmtGd8F6JHhTVcUzxJ1dLHXcEphVzzxrRY,Moto #2020,Type 7,Type 1,Paradise,Solo,Knight,VR-864,Vibration,Type 2,Mechanical,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x9ca8d362c4fe49e22b400fe65e674512e2991f0cc4ee384c4ace9fe7db9da889,wilder.moto.genesis.202,ipfs://QmWCJ4kkfAGk8vWpUiJBwLKQeiP9ZzUNJPYCrRYSnTUwfd,ipfs://QmRvLFhBhBx4VTrWHUeHfgoszQjdJYuxW1uP7XakHD7dsf,Moto #203,Type 4,Type 2,Oasis,Trifecta,Knight,MM-249,Beam,Type 2,Digital,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x7e72987bd0856cd0d63466ff8d0d8fb11b5fadb7f9e73c8677b4a6c84c20f4ce,wilder.moto.genesis.2020,ipfs://QmUdFoknw3fkBnquaW3Pt39Mvyeec6ygbKXMKvEf1gGKLV,ipfs://QmfU7AF1a9WKEQd9F9MRxo53eHSBbejFXefhoUPrTKufjs,Moto #2021,Type 6,Type 1,Rayne,Solo,Knight,MM-669,WILD,Type 4,Sidecar,Digital,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x88cbf03fc97e1a150d1679ba14dd9c2665b153e6087c1de8d9b42dc6f0b00775,wilder.moto.genesis.2021,ipfs://Qmf5u8nGPTC57BGrxwcYojr9BHqGfWwMX1AE8dCrTV2oGj,ipfs://QmNuCe8MZoQfsaiuUscFTNBrV9JQoig55yHxx7y2oPSjsL,Moto #2022,Type 3,Type 3,Saint,Dual,Knight,WM-561,5D,Type 2,Mechanical,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x4f86e0a285ba9647b79477b338c496eb16b0e8a2fccc0b0693b5cd44b4814c92,wilder.moto.genesis.2022,ipfs://QmPnBhQDUb77TD5RhQGuK94iSWde8UtKfh1SckR9V7bRt9,ipfs://QmNWCu8w4xtS83wmDRigxruC2ATdMxhkycbWjDaBmf3rbr,Moto #2023,Type 2,Type 1,Paradise,Trifecta,Enduro,VR-138,Static,Type 4,Mechanical,Cruiser,Dirt,Type 3,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xf221551c50279c882551685b28a76fd6f7327d364d76ed7470676a3d64d902b8,wilder.moto.genesis.2023,ipfs://QmbvDEc87zvGQ8osJEM1EvGvhxXTvAMkN4REa8USmnW2DD,ipfs://QmdZQYSyEftpzG1XZz2s7GYGYwcoVY4bTbNwhum6hYUuej,Moto #2024,Type 5,Type 1,Oasis,Solo,Knight,ZS-172,Vibration,Type 4,Mechanical,Sport,Super Sport,Type 4,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x79d76babf3df0f093909ba621cb74944e53395f771116baa13307940fe4bf22e,wilder.moto.genesis.2024,ipfs://QmdG3F9FhZffVwDjYFa8KQXj7UHTFCnSJPY5tA6f5xjQBe,ipfs://QmTBgDsAT9NRg8URy1XnmiGCVssujaYaxUiU952V9QnyF9,Moto #2025,Type 6,Type 1,Oasis,Solo,Base,ZZ-482,Static,Type 2,Digital,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x79b384ab89b08f5b5d35c9b18415a7a90e206939f24e23a2f42a2e74591b9143,wilder.moto.genesis.2025,ipfs://QmQPKJtdKSFSJnbk3Pd1vjLYV5o2H5kyd5CHCwpvGZG1mW,ipfs://QmVoNMottoQeceeWicKBE2rj4enS65SVLCPFvpPvJuZzxP,Moto #2026,Type 2,Type 1,Paradise,Dual,Sport,ZS-661,Beam,Type 1,Digital,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xfc26f3b1a750085711e3f0479a271b3dcc834e89bd73e6203f3f0e39bf12ec3e,wilder.moto.genesis.2026,ipfs://QmZPk2Yz2pggVX34uhASwSexVnrn2vuFXDi9SxxhrKUWi5,ipfs://QmYpX2LbY8sveVjX6vsnh2RfH9n9RnPmNhgBEYNDjybbPT,Moto #2027,Type 2,Type 2,Saint,Trifecta,Sport,WM-816,Diamond,Type 1,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x64a9136caad5f13af7fc18c0650eb382e82a954b0010e3f92019a80bcd2739e1,wilder.moto.genesis.2027,ipfs://QmNk6cURijXT1nuyW8XxzFmZRCV7mFyKr4kGDcyoyAA56D,ipfs://QmQ2FbaQ6vvTBtgU6RSJYXQeQomyxkJoWUHeKNvG5EspTR,Moto #2028,Type 2,Type 1,Hypnosis,Trifecta,Enduro,WM-779,Vibration,Type 1,Digital,Cruiser,Paddle,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x9fa8808f57439c6ea8d2cb853af72504eee0026fbea7d7b787b144b7c4470d08,wilder.moto.genesis.2028,ipfs://QmU6jiTaAaP2CMgv8V8GZivJWPCiW8nugMdF4CxeEaE58u,ipfs://QmZfchSwwisp4Ytjc1DqRfZGn1v9F9z2Eogu6aMT2SVEXK,Moto #2029,Type 3,Type 1,Hypnosis,Trifecta,Base,VR-500,Distortion,Type 1,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xeda02907f92dc71bc05a3b3c0d37b7e3046147f82f7bd11eda68bf418a400b30,wilder.moto.genesis.2029,ipfs://QmQXJeRgDYxcKdYo3jKSXBVoDgouuZ7CL4vo4hW57C3mJ3,ipfs://QmZ9sPuZoNXsMtnGmmZL8bWD63VFrYCNZ1xZLXY5JSuxGi,Moto #2030,Type 5,Type 1,Hypnosis,Solo,Knight,WM-586,Hexo,Type 2,Mechanical,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x9e121752cf16077c1a3e5ba7d288bb3c982d9f41de8160086c56848156a04b57,wilder.moto.genesis.203,ipfs://QmQe5ueUpo4GSzGHEPi6KJcUPTLhT2bddQviqvN3CzKLyK,ipfs://QmPWZ5rLbJswKqAQ7UmWFzn2p5h6HW1CSPaaQQP44GMPjX,Moto #204,Type 4,Type 1,Strange,Dual,Base,MM-870,Static,Type 1,Mechanical,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x38c7746575fb6cc93e598eff59ddf6299380c48eda056d1c701a8db8735b9cb5,wilder.moto.genesis.2030,ipfs://Qmeo1i2XD5jRJGpYH4eeLdboA3MoEXH9g2VH1Tbyya8ZvN,ipfs://QmSC6p5cFCnyT8ZMjnAcsvPWfCwHesfvxoR9vY24tZb2eS,Moto #2031,Type 2,Type 1,Oasis,Stacked,Enduro,MM-274,Static,Type 1,Mechanical,Cruiser,Paddle,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x0519ad670217440acc550c3f8ccd99e663dc466d448308c6b1e55de083ad6350,wilder.moto.genesis.2031,ipfs://Qmeq2qorQZkkKiWctxRTWe2Uk4sGtqoXKRiA82aWkY7F5W,ipfs://QmdeXLJtoTFxHS7AaCf8bfpdZphYH7txDdCzSEyyiGGTwM,Moto #2032,Type 4,Type 1,Paradise,Solo,Sport,VR-240,Level Up,Type 2,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x5e5ca87e6edcc6eb4f11b896b8a2f9dd38f771e3cef69ac585cdbaaca1de30a2,wilder.moto.genesis.2032,ipfs://QmVLo7anYGc1Htzos8M9U2cMBhJ5DA3VMaWK9uAhZdGddZ,ipfs://QmeiFvjzCG8DHictPeqZYxxkgJZQHA2EnjmVMsc8Khos1d,Moto #2033,Type 5,Type 1,Rayne,Dual,Enduro,MM-668,Diamond,Type 1,Mechanical,Cruiser,Dirt,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x8be74365013f7549bb2e6939ac89e0dd9a52d38cde978baa90f4248ec35ed336,wilder.moto.genesis.2033,ipfs://QmUtDpvFX66oB9SbDMqZMChvFoTq22Pd2zQ5PaAggokEmz,ipfs://QmTpjDhakSmqDQD8HJfZWTtyD7eEetszf7E3qAMahKDabS,Moto #2034,Type 1,Type 1,Q,Trifecta,Base,ZS-612,Beam,Type 1,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xfb6225089edc56f31a89b95d6ba56597200ac8f2e966dcfff60a3382748d46f4,wilder.moto.genesis.2034,ipfs://QmRZGkaLUoBrAD6cJBF3idxqNsdKpbi9RSPfnyKrJp3gkH,ipfs://QmRk95ck8MAy6t4AeHcB5wquzZsfwcRQDRHE3iJdYi76eo,Moto #2035,Type 5,Type 1,Paradise,Stacked,Enduro,MT-204,Wonder,Type 4,Mechanical,Cruiser,Paddle,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xbf73920e3494e3489fe38eb8505349129e23d331ae67159f4617a8dd12b9eee5,wilder.moto.genesis.2035,ipfs://QmXA6PG75ioyiBRxuygKxhqcSMt2ANEE8pCQ492zNiQz1e,ipfs://QmdBiLv9WVng5BMAza7PABH4Wi2oWi49UtwTwpMUrheVgd,Moto #2036,Type 1,Type 1,Oasis,Solo,Sport,MM-805,Diamond,Type 2,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x94a092ca114f74a952031b26996a4949258a620fca992fe3149f8f008ff09981,wilder.moto.genesis.2036,ipfs://QmXCErrJT7x5KqjMpREX7krYZAKgkTTBjDPVSo75b84mdp,ipfs://QmU2nsLVkKMVTEXadmju8FSVpuQwJm56wsQo4Z4ee7YUFn,Moto #2037,Type 1,Type 1,Freedom,Solo,Base,VR-504,Diamond,Type 2,Digital,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xfea90c12a5901877034ce663897ab27468844177a210b9ffc304fb18357073bf,wilder.moto.genesis.2037,ipfs://QmaeZfkR3pjWDKC1yroCygmuDRuhtBZxwv5ZVnaHAUHkvN,ipfs://QmeSH8kYY78y2heZchHK9Q5cDu7ZLD8DbNR3jPxjUfP6A6,Moto #2038,Type 4,Type 2,Flo,Trifecta,Sport,ZZ-481,Static,Type 5,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xabdd305fbf50a01b921488e2ff3e512454e6244e8ef59c7530376df39facf774,wilder.moto.genesis.2038,ipfs://QmRooMNBy9HQcYFkUii2X7u8W2GckLSVmnAq9VQbgu6Cbr,ipfs://QmZGY6SNYuYEtuzpabFS38T7nfsDX5PJKdGBr4Rf5AHZ1X,Moto #2039,Type 7,Type 1,Paradise,Stacked,Base,TT-970,Nested,Type 3,Digital,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xd168ad45df3c4b0dac479003e92db3b9d849554a928f4eab51923e0f534e3420,wilder.moto.genesis.2039,ipfs://Qmf4DFiv81BhsFLdz6f1xf8tXC28rkva4Yh28epC2RmgUG,ipfs://QmdBaqTwjSrBsXeSNLQ3BXCkxYVcJxd3SK9TFRdnbpCnqW,Moto #2040,Type 6,Type 1,Paradise,Solo,Knight,WW-575,WILD,Type 2,Mechanical,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x027d08ba072075b0af2a72de821fd944b6a13de74db792db1807b19a6bcde0d3,wilder.moto.genesis.204,ipfs://Qmf9BWw8fba5akzxH5CW2jTgACqdcLrFsZoe43iUHxYveR,ipfs://QmRj9dKroDeB2Cx6WdUUTquDhrL9SE8UhmzZMibKBS2k9D,Moto #205,Type 5,Type 1,Oasis,Solo,Base,ZZ-444,WILD,Type 2,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x09da66ea048f7a57508a01fcf62ac24db855a7bff5cb435e045b2a67385058a5,wilder.moto.genesis.2040,ipfs://QmUo96cZXGT6513W8yEVis1DjzuUjMEsScGpUuttDeUT5u,ipfs://QmNMDP8jp5Q3cSHfFx9Ct6CaqxAJD8BapJ84tWhWnuzChz,Moto #2041,Type 3,Type 1,Oasis,Solo,Knight,VR-543,Wonder,Type 1,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xb59df7ae878348002b950ee6e1c1a7b399ea3565842097476666a88c06e2196f,wilder.moto.genesis.2041,ipfs://QmcT9S1hQaPntRr8SZQYQjuuSRL9KUK1bcftTNvJojauZ9,ipfs://QmWccg77bCMz786ZdpP7nkeMvhCktaYXERit8psRVsYYpT,Moto #2042,Type 2,Type 3,Hypnosis,Solo,Enduro,WW-695,Diamond,Type 1,Digital,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x2a7b79acbf4701e69f9f7b1af82891e23fb7a1850fc44d4eaedfa934041c5be1,wilder.moto.genesis.2042,ipfs://QmUPt9HFEuAeB3n8aM7UzbgQAmz496QZ7bkzKSf6rvoaVh,ipfs://QmW35fVL9CygFM8yDQis7Gzkq7QtxWHx8szZYjEhp4kjT5,Moto #2043,Type 2,Type 1,Paradise,Solo,Base,WW-824,Static,Type 5,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x27ef23c80e2543e2ef23f7ce3aa43a95fd4467e59cb04991ece6b6bcc55e9514,wilder.moto.genesis.2043,ipfs://Qme7DGEb65K4ATCxFjzoBE6t5FHDhYxPMxEwxC5z3vFbKy,ipfs://QmNoZvHFqPjzcvggrSrW6Er83S1NKruQ4pw2r2iVvBv9ev,Moto #2044,Type 1,Type 2,Paradise,Solo,Sport,VR-320,Hexo,Type 1,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xb5ef9576fa0836325efc3011cdeee2ace8a1a244f23ab6e9ddf93d1a929937ad,wilder.moto.genesis.2044,ipfs://QmZfazn6MXN431xaipVMmDLmJiPPTSmwKvoJw51WcHR79p,ipfs://QmUigoQGbnrmXbZPCfeoNN2dTWUejEvJAPxyNbttdJ2KyL,Moto #2045,Type 7,Type 2,Sunshine,Solo,Base,MT-698,Beam,Type 4,Mechanical,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x7af31630a1d33b3b24d1edb8c37bfc5187709c226951d4f26a493243506364b8,wilder.moto.genesis.2045,ipfs://QmZPBsEaC7cWHNphdoiFzxxetxmEPkJBMiWEX5X4EQvHFJ,ipfs://QmUsbAECz5Dnis1sxa9NVYkqQpJ53XwHd1hiHhhZEtFQXH,Moto #2046,Type 5,Type 2,Paradise,Trifecta,Sport,MT-777,Level Up,Type 2,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x1417c667aae9109726eb9b58803b2da5e1fae981f616df7af51d295b238ad980,wilder.moto.genesis.2046,ipfs://QmZQM31kG2AqDTYWDHHAvQqDMwqQKjpnRpSzcWSLP78UXG,ipfs://Qmadh5s3FAfHE7ankUv197gsZgGyvn6DN7hxg1Sxz9cot8,Moto #2047,Type 4,Type 2,Rayne,Trifecta,Enduro,WW-220,Static,Type 2,Mechanical,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x6c403c9c59290c369d2aa2ab1e4ba1f17f022c4805acdf7b1f49931ff3fec41f,wilder.moto.genesis.2047,ipfs://QmQT2oNxBjEiXexFenpQvcHGSYs4Z4WRtNk4RByZmJBJXL,ipfs://QmXVzdHPpx3RuFRopRK5EG34teC1xJ3xCZMd2C9gwpiGLe,Moto #2048,Type 7,Type 1,Rayne,Solo,Base,MT-218,Distortion,Type 3,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xcc901c4a5baf41c9a90047611af886fd254af6edcbe423a8e33bb0e9e02c6863,wilder.moto.genesis.2048,ipfs://QmZdpB9NYMw1Mbvmdfsk78QfsQwthsM1cXPviKJyZBGy9M,ipfs://Qmbursq7DmJRURhc5VdTCdV76DpTWoz6cpksXCQY1jDQN6,Moto #2049,Type 5,Type 1,Hypnosis,Stacked,Knight,MM-847,Beam,Type 1,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
